user_id,category,real_preference,total_tweets,real_tweets,fake_tweets,tweet_ids
user_7377,light,0.22334111268051116,9,2,7,798282503429554176	54950624151875584	1018044458682781696	847827057820172289	697769658250895361	908545548247982086	866671018747715584	1012177828249460736	1019128222443851776
user_7378,light,0.3661291151587538,10,3,7,992118394353840128	1024240816850657280	986393692922494978	1036913902854918145	1037086617947791361	844556580192378880	574891049556000768	913656825559609344	694101662953148417	830884984445558784
user_7379,light,0.33427900725964876,10,3,7,1020709127230771200	1024406578370437121	987400867212091392	1036268357807472641	1036693403638132737	1012974972485025792	954451679767797761	1037189088607199232	842068027172622337	1036718634612219904
user_7380,light,0.891959647879637,9,8,1,884759037140758528	867759380325744640	1011448636285202432	788220039220629504	870265801466621956	852713816957755393	1021051759798767617	912505062747983872	1047094994304217088
user_7381,moderate,0.6212800398015287,11,6,5,921170946173542400	948364344424775680	890853373636784129	1002575326990381056	910857785746718720	964193991783788544	1036595038648582147	1510705177	1027372492942438400	188165788698546177	1036888784263110656
user_7382,light,0.285874673892818,9,2,7,976657390727725057	1056744577116332032	1017014870271614976	496139425332469760	835173755303378945	652670783626412032	1070324414066110465	899313791455965185	1031811893109968898
user_7383,light,0.23181705638437008,5,1,4,1020927359510294533	1008688195452538880	766060204383277057	1020264369391915008	956325785715052544
user_7384,light,0.3081460383264713,3,0,3,998699352641163264	1036798848004284416	780475138076708864
user_7385,light,0.24369079275841515,6,1,5,892385478992842752	707241358298365953	1056959185680785409	865631940652617729	1036286991384498176	943352235311976448
user_7386,light,0.8659014704791722,9,7,2,963241143071838209	941714258999627776	1020848995512475648	461210432422694912	940334206126907393	1039135546197434368	867026657785327616	905438910460944385	766498802995986432
user_7387,light,0.6974869104545077,5,3,2,713567156261269504	996247607260467201	1006460754160074752	906027040280723456	1009870290606796802
user_7388,light,0.9008568491240656,9,8,1,1010698662131822593	1049733711242153984	1010825649232195584	981293358588088320	964636277650968578	946147818632368128	968586554179399680	965358543833649153	28737836412829696
user_7389,light,0.07696126880777765,9,0,9,1036184108379111424	1021860866508185602	950966901819109376	974035834742611968	946521724127887360	1036552777353359360	836644510797074432	625987326615900160	653309223812644864
user_7390,moderate,0.3247521737794903,11,3,8,866847436265869313	1004178512239095808	961280422159171584	804250996901875712	911406587486494720	1036812193612877824	940615496927412224	880783681694072835	1020888795795910657	1020905486592376832	1020878411655536640
user_7391,moderate,0.16244582182734596,12,1,11,920711162601156608	1007756477396905990	1037064159903600640	1037395605562085377	748154174102212608	1014522639904399361	829117362280423424	882779483257917441	900507602429370369	837476132723306497	38782684926844928	1032706026649346048
user_7392,light,0.95,7,6,1,1006621928163954688	1062372345132793856	911639441491599360	935222247240978434	982890990452264960	879419266956759043	1058313033498484736
user_7393,light,0.8107610854488625,1,0,1,902722001458036736
user_7394,light,0.11834602655576176,5,0,5,1031373938314620931	1003152256152133632	1059677587495153664	948015113486917632	1060020792992378880
user_7395,light,0.8812590353437161,7,6,1,1014912745811013632	893487462617673728	916883203796893696	1043015997098053633	959880693282103296	1009072715582459905	778671547078901763
user_7396,light,0.16725676152473526,1,0,1,456902716501917698
user_7397,moderate,0.667523094923199,13,8,5,856742269004636160	744319064131018753	971392049470627841	964950305619275776	862441908152541184	1019621310660579334	1064896089357205504	587825058971648001	1037580990284218368	932382252968955904	1039740909137608704	921486196722806784	681911289501847554
user_7398,light,0.8386743659550586,8,6,2,1012412327600091136	985658023669653505	864129631720534018	1020937965210488832	946882409760399362	1022883242767253504	1024458320965459968	1034267237090316288
user_7399,light,0.2549850802130869,9,2,7,942247290823168001	991780213875986432	1036747779694100480	1020926952910311426	1033517320189165568	997861451590242308	994060421719035905	981036942409084928	1037124575484506112
user_7400,moderate,0.2587521245322915,13,3,10,922600897301098498	861787878254272513	1045782893367308288	1017942707103154176	280737858703208450	906694995477913600	1035391732345491459	1019490226610286593	1034584475471106048	999701373007446016	991852712949100544	693471240913203200	261842526313533440
user_7401,light,0.2778133364144177,4,1,3,780587386417909760	1022542409719316480	932008481686720515	970764685833326593
user_7402,light,0.2452177882729762,10,2,8,1004104446559772673	887144859819266048	414339915095478272	907750847668477955	837816670886440961	896793874227580928	1036121770825330688	1025754766524276736	895013856233304065	150936873370521600
user_7403,light,0.9216528544218812,6,5,1,857309411215253504	1020849353823416320	992441473256902656	901797260081627137	982241008078303233	1024656626408742912
user_7404,light,0.2697387575653566,6,1,5,1021467670179401729	1054203558973882368	1037373909518217216	920525497951547393	876477338044780545	854544834647949313
user_7405,light,0.7445873372954881,3,2,1,879600090159095808	945035122344112129	936778651953070081
user_7406,moderate,0.37021987893805286,14,5,9,976060363119542272	1013446975910338560	745203646741151744	1069794834238590976	966045012898254848	521324184983461890	1036321034398400512	879704906378215424	975496155487404032	1036579651735441408	953536152090243073	1044764351255773185	1019499142056423424	874540790365564928
user_7407,light,0.05,5,0,5,1061301493389840384	745757053919039489	1020773981945843712	1032723363779756037	766057817786585088
user_7408,light,0.16960569218896712,10,1,9,1020941422453837826	1036232946636603396	1019554207022632961	108001181384720385	1020821764467773442	1014872238854758400	818144700091731968	290206797527121920	1037525381237153794	880515261702455297
user_7409,light,0.7669952952819935,1,0,1,631604872568147968
user_7410,moderate,0.2241448409175904,12,2,10,931685773396578304	1056682043160084480	867383772815261700	812472987739967490	900379434942779392	845059944483344384	483049391972814848	900115962812395520	1035525576348577794	1037124359062794240	1041205813556269058	1033150872639791104
user_7411,moderate,0.7986070379308209,11,8,3,902234744900943873	958225526249816064	854043955364675584	1019622521547644928	978333805030211586	1010300311548977156	313462468926124032	906941605537513474	988808221061255175	839235061438242816	1060716649605677056
user_7412,light,0.6175961594191542,7,4,3,994381534680367104	999715777631703040	1035200958375108609	956136341904932864	1058122534196002818	1036316576423661568	1021385903057485824
user_7413,light,0.95,6,5,1,977417674501251072	952369513772625920	948792189496197120	991987683181314048	948048241928687617	990361467538034690
user_7414,light,0.6679771546885174,9,6,3,891335093486313472	1020919280882380801	954512978010824704	951645206029459456	915345481533812737	1012736373172916226	833872386898481156	1009035310473383937	1036532622346907649
user_7415,moderate,0.23373313761216608,17,3,14,986124656200572928	978377214864609280	1061952075628793856	938791184897593344	1052226913421410304	943340214772264970	976766577872965632	1022499700166062080	1037403723348238336	1037456872599633921	645432378215628801	1031547395413299200	915179645930221574	1036750695981084672	747281025101795330	1034889107732918272	901710013189820416
user_7416,light,0.95,1,0,1,1004408063414231041
user_7417,moderate,0.8238100181938052,11,9,2,961595017348476929	296016981558190082	863520266869030912	912764820759371777	966043238053359623	925094048624504833	1021164886745845760	1013394467838136320	891251598789365760	1056016129712447488	787447584482787328
user_7418,light,0.8605647683391283,2,1,1,919342709109903364	435094357826220033
user_7419,light,0.13972249996891234,7,0,7,973972853799337985	1036258343780839424	1036265561787957248	946918800603209730	1055240263038316544	997792330160553984	885183967858708481
user_7420,light,0.16696591348727793,6,1,5,953630816130625536	1061244819249524736	1020076769855012865	1024216464692133889	1041991262423769088	1036761814325968897
user_7421,light,0.2835664442438459,5,1,4,1064917227676336129	671472751463518208	847521341720985600	1040305572992753664	1035537327429275648
user_7422,light,0.8487773516772337,7,5,2,1020895859574050816	949456314547298305	853747300782358529	994971796288913408	1021109731694440449	471359889017946112	1020480843280678912
user_7423,light,0.7463363242956366,1,0,1,780074742158163968
user_7424,moderate,0.7770508405749268,11,8,3,957148583173677057	933032914350206976	656502486094782464	877035190186418176	968274335306727424	997810865301737472	999898370637348866	941208794306109447	1037362082268815360	778576249677570048	1016674687592656898
user_7425,light,0.8854611394972605,1,0,1,1019257749278842880
user_7426,light,0.7838492705196778,10,7,3,948977260933115905	993152924229558272	1013148159709732870	1048956455137755136	992170368185008129	618769775267827712	922930797170122753	855558532980240386	959814760362598401	11077054262
user_7427,light,0.1787962228933609,5,0,5,712660655665336320	747952847065595905	870346121226444801	1036414703600381952	678385279896526850
user_7428,light,0.7158258928515634,1,0,1,611457080193449984
user_7429,light,0.6748123193951205,8,5,3,879741705985171456	1037362493905985536	942976888619880449	1022488546760769536	966247128527003648	964917239651565568	931159989019742209	804917529369985024
user_7430,light,0.3075096701549542,1,0,1,1001676324048719877
user_7431,light,0.8527515588447481,7,5,2,1022888496485294080	1009880517142044672	1021191442297864192	1021815289611276293	744319065041207296	1055981086398918656	853360803646496769
user_7432,light,0.261471467331314,1,0,1,1052962592476618754
user_7433,light,0.2997600683711017,9,2,7,940731480313139201	981749866752806913	1037337602976821248	1004783106627424256	1030062310419836928	521166237850542080	123932600795541504	916273701657694209	374724056613810177
user_7434,light,0.8203296220092118,2,1,1,894799160125390848	1026299542898016258
user_7435,light,0.16246867080519217,5,0,5,993938611862155266	859146551234613248	970789999384788993	837296554134351872	1001523668869042176
user_7436,light,0.827981891534572,8,6,2,884515874190839812	1029167829302603776	1001596866071597056	1021274518742958082	971654230963605504	864957612571242496	812492034250539008	704161521463484417
user_7437,light,0.7703300346808565,3,2,1,946873638996926464	883010087077457921	1029388721920122880
user_7438,light,0.6813086702154562,7,4,3,1052267128135589895	887335377920565249	866710085891784705	877596308344717312	1036759809947848705	311591902807998465	962019515516284928
user_7439,light,0.6,1,0,1,986846906793037824
user_7440,light,0.11996734505490952,10,1,9,915062162116288513	913310472451055616	1037432921102184450	801662710878531584	919797624663891968	964069003441324032	933811196435845120	984310199925256192	709822003616813058	1061462917139197952
user_7441,moderate,0.7488382837779469,15,11,4,1019624772295184389	910133398596915201	898965443741745153	902284733350002688	1061275201747460096	1012855996182618113	984102787138043904	851153840774754304	1074085875506544640	961767163714564101	1017506844451987456	380362332406550528	936940380796329989	988452257833373698	833683314313613312
user_7442,moderate,0.12498998538522287,20,2,18,1043009596103712768	925093882798407680	917800153590882304	934474972784943109	996567866928345088	1035707888629571585	975727935394144256	964290005018529792	934232523630174208	962141648829452288	936828571468701696	1057007173815939073	1036406692014055426	704162989163696128	1060721004178300928	915315761060679686	897542421873078272	1037086556966805510	1036765385419153408	904361469655044097
user_7443,light,0.8900260815049739,7,6,1,893654277847224321	989540499055939584	996100513694453760	1064661943330488320	969623505334566913	943345372897923074	1036732678769389569
user_7444,moderate,0.2324387362519814,11,2,9,914934879468519424	864709622912962560	973994737576247296	954359159151038464	614904038849646592	1049454415013433345	839385532379639809	864933484007231488	677646794793328641	1036653978543636480	460526361279352832
user_7445,light,0.3345646682725783,1,0,1,1057514459357503488
user_7446,moderate,0.10937149487969655,14,1,13,966311821744291842	904681050466594817	893835151498768384	311172932544106496	1019460029236334592	1035848654974791680	908326554983436289	1009657484313849856	1036998125989384192	961241942767042562	465954837188734976	12228690772	317861885171101696	1021391834193555456
user_7447,moderate,0.3954647075727133,11,4,7,981749556730875906	1018748120908394496	1005840799123296256	1056584816768954368	600107325941280769	1035319221700517888	993534957581750273	1052157252658814976	1036710855361028096	1064767715095846917	802108292398923777
user_7448,light,0.3419302088845624,5,1,4,837036750635597824	854016656988700673	624000595507019776	1036191835369218048	1031233416640032769
user_7449,moderate,0.6,12,7,5,1020872362546335744	858156497985048577	879040856598220801	865578861320208384	1021183180857110529	1008967490242859008	979735687082795008	221714763812569088	1012508397181329415	941197921344659456	948421968973492224	1036442046813351936
user_7450,light,0.2797128332584977,6,1,5,14810254302773248	964471262599962624	1061026395839782912	102279188207243265	832130199865143296	1016785880651100160
user_7451,light,0.13037200509861135,5,0,5,1032594173126434816	451203137756352512	1019559635148161024	836989642658496513	867856906458738688
user_7452,light,0.817354271234141,9,7,2,853582771029106688	931482349279305728	922449219553775616	1013677278423846913	856973977402695685	1020134485550125056	966481965930205186	693161701617741824	964693923229765634
user_7453,light,0.820165705067094,2,1,1,1020170171418271744	963620987215515649
user_7454,moderate,0.13669400421291178,11,1,10,928985476199079936	8568723004	836742824934658050	668861539034644480	985285471038312454	1036088070846734336	915807415823687682	27153000887754752	904851588627537921	864147218567241729	839474426848628736
user_7455,light,0.13656435435987746,2,0,2,899123749739298816	944056919588835328
user_7456,light,0.22097737448360158,2,0,2,1037418805557960709	419526998869180416
user_7457,light,0.08979193941646156,2,0,2,1014555209522130945	972755035296690176
user_7458,moderate,0.7877307830201983,11,8,3,745238398193963009	851914191288119296	998534782945513472	854823875309441025	789596075837435904	1067903419002904576	950770549759848448	975411797518946304	650364626538901504	961938383907053568	233606586478764032
user_7459,light,0.25195732795812775,4,1,3,909769513985613826	1036116895550697473	1018126121643200512	909132583996465163
user_7460,light,0.2776899519115273,1,0,1,390391883534696448
user_7461,light,0.6561597123201801,4,2,2,1018660640435658752	949364669747097602	844761696287637509	1020467970567557120
user_7462,light,0.3078321722490943,7,2,5,1021163473861062656	997710717250924544	750773488470913024	1052306489325625344	1017838491626074112	1020844552394035200	1028101495529635840
user_7463,light,0.26517629347692534,1,0,1,1033729795358711814
user_7464,light,0.25198542459935186,1,0,1,898575074080501760
user_7465,moderate,0.8079531204266397,17,13,4,1035686543963381760	836951315515265026	862405733555589123	1020059628951015427	925865259713273856	894899510333366272	867384502212976640	1026680093345820672	952281097261539328	1000994320504287232	916061669406756865	1015800852873863169	876565467154001925	749693549180968960	874713174280417281	988798121516945408	1047459501199294464
user_7466,light,0.8172039037981178,3,2,1,1006615078454595585	1004145466337103872	839474323840720896
user_7467,light,0.6294771704261956,5,3,2,1006647418044276736	1071067344657571841	968231502654812160	837510437398720512	1071038325887123456
user_7468,light,0.1935713014362059,5,0,5,1035600023181045760	705877865938722816	517828590763638784	857057919849951233	875482830721003522
user_7469,light,0.6422396191945043,5,3,2,668032855654531073	1051832250692714498	898202256226562048	17883572698	136035865519599616
user_7470,light,0.08775781238335122,10,0,10,1036600099676282880	961717878578925570	1017075981583093760	930409500288233472	669271651377377280	1036669603475320833	864354857712402435	89375310864322561	898413152374734849	997218071449399297
user_7471,moderate,0.23314978322682006,11,2,9,906327320339861504	854160377160097792	1033098513939394560	1009540681847713793	1026930953216765952	1028273955218579456	534454210499059712	725028023334899712	514910347455901697	834835651732332545	1007862924566818816
user_7472,light,0.16403203735249156,5,0,5,972921511416918017	506109785264386049	502978203606974464	1012361655575957506	996334140344688640
user_7473,light,0.05,1,0,1,1060994953076228096
user_7474,moderate,0.6285079730328726,12,7,5,1064598083969957890	1021118777226821634	940424272136241153	1008369234320216065	1016054181097033731	894435216676319232	1020412852132122624	859908380168683520	725287507642974208	924206255899660288	909631646994796544	848497881514262528
user_7475,light,0.808263491140681,7,5,2,852634330924843008	1015155986867290112	993615656271544323	928000681075716097	1015798343551848448	926503355781873665	1036260474101358592
user_7476,moderate,0.6489378131605616,15,9,6,993267374320041984	1020077344764178433	968557635267170305	1054719045616984065	1005840177783361537	1006648108493619200	1014048889278779392	940982670552698880	958225498181533696	862537528477458432	791890768789172224	1007350278922829824	1019559078165561344	1036743155947847681	860081641938718720
user_7477,light,0.7352903717484441,1,0,1,1036867649911836672
user_7478,light,0.24865296582735846,8,1,7,960775198562697216	834620097633267713	802618057520803840	766600615485210624	1013453488674820096	886253337334521856	158252468042604545	1056911413946531840
user_7479,moderate,0.08294204498831093,16,1,15,921496479881138176	1032998971076161536	493899446975864833	1061423951795142656	745592508596498432	969393563489337344	1071441301751635970	1035976055801049088	1057223668592529409	1005529790605156352	1020954261830668288	969774803157741568	1011882322776461312	997917973489864704	1021029562011004928	1060510129953619968
user_7480,light,0.7692534098454386,5,3,2,867768754817519616	855023496220610560	976842535481036800	1036770972353941504	1020150108682272773
user_7481,light,0.33505346231991073,6,2,4,970712042872156161	1013859717611999232	997658297908985856	1019026824154767365	1037099851979390981	1036353126167732230
user_7482,light,0.28745680731549955,8,2,6,1011783040928964608	866433243314180096	1035160486893907968	907604749695909888	1036707196514590720	1036329013567008770	1024539990322302977	1034243094495911937
user_7483,light,0.9123565468695611,4,3,1,910130712405307392	1011876542295740416	852663757050232833	482622647696887808
user_7484,light,0.15889010000980217,5,0,5,1053060692524314625	849678845292707840	1056955130745110529	1061253023471730689	780403126474010624
user_7485,light,0.7977986836127602,5,3,2,1000680210281455616	867008309127196673	934234676495028224	914276792739012609	790607617215258624
user_7486,light,0.329319340621359,4,1,3,886964262840655872	1026162552047198208	834403331019796480	918932817828040704
user_7487,moderate,0.9113538346358633,12,10,2,68428018682564608	683482122603098112	963408175490838528	1027450754234281985	993544257347772417	958081865310752769	725888948761812992	1070853902583648256	958162459273187328	1060009319444279296	574853666773016576	1031339923666870272
user_7488,light,0.8107794160663834,9,7,2,301069565595623425	980289556648951808	871375517571842049	993169773361057793	53451103299313664	884418339870724096	1022036230169681920	959130158547468288	857244219387158529
user_7489,light,0.3449599014342611,8,2,6,857080827955494912	989640884907061250	827804079858515968	1037029487223832577	1036908524092186624	1034884954491166724	722900640926576640	1059421056463785984
user_7490,moderate,0.815865850922731,11,8,3,1056726785671524352	1046528468450775041	984871316665851904	896582425903607808	972550505028374534	1008289555399577600	1002414744895213571	920002600807911425	1020900802800508928	653220459727716352	990720795721850880
user_7491,light,0.2511892147754453,6,1,5,934488368305528832	367086376186953728	1050741382204272641	764018632733044737	1033894543723298821	982332914191880192
user_7492,light,0.09865575141637273,3,0,3,984131608893640705	1056280235761647622	436506141598969856
user_7493,light,0.0830959459584838,4,0,4,931503540425711617	1057257362963263490	1029776510490689536	1011319877506949121
user_7494,light,0.12471688356097721,7,0,7,396039721383510016	1047347284789215232	821488399265792000	999012195886387200	1047913353300070402	934315345699049472	1020399459111514118
user_7495,light,0.807915186171757,2,1,1,1041701114796822528	1036387746913419266
user_7496,light,0.9166118944292404,4,3,1,917831651597737986	986767982167814144	998694566009167872	666409288634646528
user_7497,light,0.6,4,2,2,870828432225075200	1062356913235640322	902649168493252615	1071285680498593792
user_7498,moderate,0.18312269293091654,17,3,14,1061075693914574848	586273992950083584	1018338711291826177	1018593578027749377	1057270207247466496	1057152362543005696	1007850762318295040	833692749647998977	329166470846230528	962141631985143808	277568399092113409	1000144820256563200	1054343132442226690	979852793384026112	1020989292376621056	656931515725709312	1036165211999358977
user_7499,light,0.4,1,0,1,992169157109174272
user_7500,light,0.29930324795465596,6,1,5,1024975006814679041	292704850691637248	778311371041574912	736102201102196736	1042513333096730624	1027496244317442048
user_7501,moderate,0.10854097057183124,15,1,14,1017903838735536132	953130580446797825	657405570157322240	364456024281214976	697254100296167424	1019064097353105413	1019140200117817349	950094537744986112	1033428799461965825	1036293253556002816	1040410644816773120	970075576080900101	920378642395484162	1029381127532888064	972505787292635136
user_7502,light,0.20732394876958357,8,1,7,1035133555960098816	757575138678304768	1036988159874097152	1061273698395738113	656570605328662528	1036729157563174912	973889405302788096	934241709617270785
user_7503,moderate,0.3644641137541443,11,4,7,1063354672461697026	894079798334574592	870253434972368896	880137459140632576	1037465535057821696	1049659241550753792	1036297356059312128	1052450347619364864	1014548253621342209	1010528297359495171	1037517528292110336
user_7504,light,0.7440612371573645,7,5,2,919963902900953088	970434846093905921	1002723281156411394	854638180355760128	859374075298234369	996111742517342208	1017476611220869121
user_7505,light,0.765246089423161,4,3,1,979526125893365760	926939634935959553	1020626126685655041	1024666035130118144
user_7506,light,0.874752729964799,1,0,1,730429552191787008
user_7507,light,0.32868858234963816,8,2,6,933357545791537153	276013353430822912	859875597761167360	1016341958447357952	1044975417046831104	172130887851442176	997546797638737920	25705889132
user_7508,light,0.08688268944959612,3,0,3,1036431584751169536	916612328065339393	705219059927928832
user_7509,light,0.05,3,0,3,797902895253311490	1030597325285216256	1047428887616151552
user_7510,light,0.920237382522058,5,4,1,989147121273229313	854160599344861184	991319891369250816	931569325865160704	1060263976641159168
user_7511,moderate,0.2065562313570338,15,3,12,1005283601682915329	937782135372615681	857800070254612480	798285426511507456	1036857817968201728	993146107445166080	898063353104420864	1021439120344866816	435236006770393088	493537282461155328	597157131230584832	993686253986983937	1060285411317215235	905840099283177472	1028502807022850048
user_7512,moderate,0.1590789013386835,18,2,16,993115200659378176	937782167773556747	1059430286595907584	1013803988003819521	941025026043797504	994079965258964992	1065994382334144515	977322738804080640	1072322018195005440	1021355093197664256	972110090441543681	818378335751471105	997874026520502272	973582013876920320	22689271286595585	1011697450275561472	1036588154038435841	1036391298696130561
user_7513,light,0.7938309999855759,8,6,2,898631531912192000	942889335459741698	1013399357817872384	936503160448970753	978229442282704896	747810829240721408	1037161844862054400	1048972049568301061
user_7514,light,0.11609319690018413,5,0,5,964851453213933568	948295364301303808	1035890995324440576	835241714336075776	544321144375873537
user_7515,light,0.2927972828945457,1,0,1,844277202736893952
user_7516,light,0.6770610769191194,9,6,3,1070654389885591553	1011705162644312067	968273818652499968	994473462310817793	1002131181582913537	866457217234382848	1031309139836841984	782997351510179840	940287795561664512
user_7517,moderate,0.166459321705458,15,2,13,863129807973793792	922921756184023042	1057804958404370433	1035893223435198465	868463964958720005	1037020888686837760	787500950172729345	1036169200677658624	1061274147282665472	1044682145401360385	906602759683702786	1019279510926184448	853162673235648514	116904658542407680	1034787347114733569
user_7518,light,0.95,6,5,1,1024118151125118982	986582647576059905	852049269905162241	1030024116349399040	1050827269814542337	1056702627776479233
user_7519,light,0.22522917843688084,1,0,1,1020171317222477824
user_7520,light,0.8095980339091213,10,8,2,905199485533405184	940980482308796416	999743066474008576	970842027163201536	1020945701130391554	869286490748203008	924051975095721985	1012587061298323456	822676748454141952	894754866270056448
user_7521,moderate,0.1776361241301654,11,1,10,900002737533976576	396403738438426625	1027141447299096578	1036668965995663362	1036469068231073792	1026315211324551169	818688806421286912	1048755656868679680	1041638419229814784	1047758137573474305	737150993285156864
user_7522,light,0.1749411987144459,1,0,1,1033117923693539328
user_7523,light,0.6836643624736434,8,5,3,994261761787400192	976553891507654656	951737571922464768	963291056778481664	1021180785854828544	996115850410147840	901678735950311424	1037005441056825345
user_7524,light,0.1140661492313745,9,1,8,865206356881678336	849374336280657922	981301583181856773	1036054538145411074	897469865287720960	236117925587718144	1020852459906846721	854765770701643776	1019556735193714690
user_7525,light,0.15901667679545084,7,1,6,986715370680614912	803629378479394816	964886462570418177	1050712043421089792	1037442010729172992	1053130380285362176	938226690404347910
user_7526,light,0.18070562197408915,3,0,3,1036106709641584640	989315681761087488	960330539126480897
user_7527,moderate,0.8874107243050953,11,9,2,1033736535827308544	1013477448263045122	1012124500836700161	855545432402935808	995129498935771136	870738172958961666	281459893473509376	916333022235983872	915605546820136961	1019154540099235841	940189905589755905
user_7528,light,0.13781587895108952,5,0,5,470444847036243968	785336743134277632	1035366425932775425	1059350270428278784	1036804424440717313
user_7529,light,0.05,1,0,1,941548518312902656
user_7530,light,0.8391028664698101,1,0,1,826502197659713538
user_7531,moderate,0.7667512709538639,12,9,3,983570669899218945	1059522416760766464	867013385820319744	968012074847756289	1021794811198754817	880932477988208640	511890037802565633	936677580996071426	1063427365290819584	1034628267020627972	1036778334049521664	922933824090181632
user_7532,light,0.95,10,9,1,922447335203975169	859779165200855040	1012223063889514496	1001942342851493890	1061258447721775105	935294615170646016	817862011333713921	1013287232571047936	878147104736260096	1020989029720809472
user_7533,light,0.8510801605521428,7,5,2,965152229094313985	856193302554529793	697828736775778304	1052653558468890625	864107589130346496	1018831528363810816	1005831750793224193
user_7534,light,0.21508431318288937,5,1,4,867781083491848192	951436844469665792	711575966548566016	804728507955892229	1051216050908467200
user_7535,light,0.8023955364199394,4,3,1,930695639515746307	856286209710182401	980921309101248514	1002753040024264706
user_7536,light,0.8633358819903025,2,1,1,1015858151239929858	1047896250253762561
user_7537,light,0.6713687866585534,5,3,2,1056238648792891392	967577421087215616	1019992424230289409	611673936359759872	1031002844588134400
user_7538,light,0.08904911784660251,1,0,1,1018802546092191745
user_7539,light,0.7713841370098742,3,2,1,934566804214702080	910722433371455490	1019388896063512577
user_7540,light,0.21525224979585694,5,1,4,867026601871118336	765100168710455296	1036330459259723777	819490439657127940	934911980397322241
user_7541,light,0.2371354978007245,10,2,8,963344481507397632	1015487280759226368	1036973971705683968	900098992507420672	1044720354302853120	1016043081727139840	1033049200915824642	194818623792087041	1020239556187045888	1036642071791034368
user_7542,light,0.39961794909352144,7,2,5,962470310212784129	1021138241418866688	993109818373214209	418894780337520640	929046470761775104	940104394527326208	14851310922764288
user_7543,moderate,0.808761166022887,11,8,3,1020657782855434240	1013466747117101056	867539467250413568	994881581566365696	1053744171046133760	873673527726977024	1007877880137777153	1024369365443960832	1039992637602836482	1019309254023344128	844966661958631425
user_7544,moderate,0.9397326537957631,13,12,1,980289563150123008	900093913524043776	936778501746593794	870367424167784449	951007010715262977	993696014166085632	970336580626997249	1005979799020503040	939126701258354689	930296568460300288	1015476102720995334	1062838673354514432	845732412139225089
user_7545,moderate,0.6496475548768575,11,7,4,1052590711386845184	996327866475233280	1021121170752630784	865161427966873601	1070398850622345216	964097061435203584	1056259291852824576	140747321167200256	1037124515829088257	1064854277263433728	930659527040667648
user_7546,light,0.33604112933333785,9,3,6,873763771478675457	981693045459468288	930572297307590657	2127335100784640	1017883589868806144	1036781300320006146	894248433854427136	858466476382081025	802638915534458880
user_7547,light,0.13570503077488988,7,0,7,1037257331996807168	966561141781663744	1054765549886963712	1018188286462869506	873735834427678720	1060939114374037504	1001939201808568321
user_7548,light,0.829547179217018,2,1,1,1064575258575941632	179893702439878656
user_7549,moderate,0.09435083385981845,11,1,10,1012019370015375361	939510984556797952	982889048724443136	976953865168924672	960414662218039297	1057229647119876096	914324192501354497	273806263702388737	1015070305717325824	1035441849291485185	1036574870031753216
user_7550,moderate,0.7207579092976868,14,10,4,908858103017410560	1022980144544264194	917336374486978560	1059963099422359553	886940174143410177	862946724444295169	1022423402659831815	962910196124344320	863236115553071104	978845486672175104	758767278884163584	989099228894060544	900548243125415937	1021004206658924544
user_7551,light,0.8291199560703472,9,7,2,1021257774922194944	979450270299156486	1008951414066839553	1056708486715838465	1011297240042704896	1074027006977814528	861994224656408576	1058239365099347969	860195257564188672
user_7552,moderate,0.8667599701032394,16,13,3,946896954134589440	756194393237827584	929542796360294402	862814647124201472	942696002577776640	871560844580200448	980437329293832197	858391227141693440	864104379850170370	913407266451283969	933727025864609792	856956040440446976	1011395122574118914	897564455004807170	1060602305060446215	4560374515
user_7553,light,0.9245064881162309,1,0,1,551972712869269504
user_7554,light,0.20810443541459922,1,0,1,1036863972299878401
user_7555,moderate,0.7921462001017282,11,8,3,875855968684265472	963907438364758016	948724213971587073	93835973779132416	1006316751611498496	926305217301245953	1040796192920268800	872413928948740096	936078659038965760	872240049089372160	230523017451687936
user_7556,light,0.3370562975077005,8,2,6,884716012242952192	1021264565378560000	479627583525367808	865355883261304832	978654787653787648	1029077253131575296	671244306410291201	928641187178778624
user_7557,moderate,0.7438421904360834,13,9,4,917064704115249159	865642793150013446	690359413970997248	951057394221703168	1009904913210593280	841701101737037826	937528700924436480	892152441315176449	932771871610802176	886881661442502657	951784452807643137	966470109135962114	1019557404697026562
user_7558,light,0.20781789117283192,7,1,6,969158081232818176	542650338705018881	1037354893160448003	776097597958356993	1030634565600272384	856883250907803651	840365635754446852
user_7559,light,0.7336695733009128,3,2,1,1033486397217427456	1016413014675869698	783963034645430272
user_7560,light,0.05,6,0,6,1037090586006904838	1036855021206302722	1031307107633717248	725153257719373824	960528560447352834	1031675431064399874
user_7561,light,0.3985320708130417,1,0,1,937133494886596608
user_7562,light,0.8246811142817982,1,0,1,1035347558464479232
user_7563,moderate,0.21580841715167406,11,2,9,1059045089366999040	1012217089384468480	840210160769351681	939190413671329792	848006366220492801	957832431112880129	377955980861919232	1035582586670612481	1027947980622651392	1052990678211461122	1037114383166529536
user_7564,moderate,0.37906283315284783,11,4,7,1067322102150180865	930661525089669120	890698664984797184	982387822022811648	751075882027012096	915403530151895040	791679216911806464	986775909255364609	1056908482602037248	495232824111136769	638474875322167301
user_7565,light,0.7795653948637021,9,7,2,1030924345818927104	850306809315328000	958816740158386176	906689130243018752	1016546926009901056	923633944297398272	979130295034236929	1036873576094359552	802893567878316032
